transaction_id,date,customer_id,product_id,quantity,unit_price,discount,total_amount,payment_method,channel
T00003879,2023-11-30,C000703,P0018,8,63.49,0.3,355.54,支付宝,网页
T00003880,2023-06-16,C000710,P0031,7,791.65,0.3,3879.09,支付宝,网页
T00003881,2023-06-03,C000076,P0014,3,354.38,0.0,1063.14,银行卡,小程序
T00003882,2023-06-13,C000359,P0014,3,354.38,0.2,850.51,支付宝,APP
T00003883,2023-12-20,C000507,P0022,4,596.78,0.15,2029.05,微信支付,网页
T00003884,2023-03-22,C000634,P0004,3,330.99,0.15,844.02,支付宝,小程序
T00003885,2023-04-07,C000606,P0025,3,476.28,0.1,1285.96,银行卡,网页
T00003886,2023-04-06,C000263,P0040,2,484.99,0.0,969.98,支付宝,网页
T00003887,2023-10-02,C000912,P0025,4,476.28,0.0,1905.12,银行卡,网页
T00003888,2023-01-09,C000587,P0026,3,224.0,0.0,672.0,银行卡,网页
T00003889,2023-02-24,C000805,P0004,1,330.99,0.0,330.99,银行卡,APP
T00003890,2023-09-07,C000767,P0050,5,740.01,0.1,3330.05,银行卡,小程序
T00003891,2023-04-09,C000286,P0023,5,237.76,0.0,1188.8,支付宝,APP
T00003892,2023-02-24,C000819,P0034,1,255.35,0.15,217.05,信用卡,小程序
T00003893,2023-11-15,C000117,P0042,5,193.1,0.3,675.85,微信支付,网页
T00003894,2023-08-18,C000216,P0021,7,519.75,0.15,3092.51,支付宝,APP
T00003895,2023-02-15,C000734,P0021,4,519.75,0.0,2079.0,微信支付,网页
T00003896,2023-08-23,C000406,P0024,1,740.37,0.3,518.26,信用卡,网页
T00003897,2023-12-18,C000394,P0011,3,643.43,0.0,1930.29,银行卡,网页
T00003898,2023-08-02,C000004,P0011,3,643.43,0.3,1351.2,微信支付,网页
T00003899,2023-12-30,C000813,P0017,9,798.65,0.2,5750.28,微信支付,APP
T00003900,2023-12-06,C000584,P0016,4,469.57,0.3,1314.8,支付宝,网页
T00003901,2023-05-07,C000303,P0043,2,861.78,0.0,1723.56,信用卡,网页
T00003902,2023-02-01,C000949,P0040,3,484.99,0.3,1018.48,银行卡,网页
T00003903,2023-12-17,C000739,P0004,2,330.99,0.3,463.39,微信支付,小程序
T00003904,2023-09-27,C000053,P0005,4,766.59,0.15,2606.41,银行卡,APP
T00003905,2023-07-20,C000346,P0013,2,615.93,0.2,985.49,支付宝,小程序
T00003906,2023-04-01,C000935,P0001,2,461.62,0.0,923.24,银行卡,小程序
T00003907,2023-02-24,C000347,P0032,4,95.61,0.0,382.44,信用卡,小程序
T00003908,2023-01-22,C000346,P0039,4,141.38,0.0,565.52,支付宝,小程序
T00003909,2023-06-21,C000125,P0018,2,63.49,0.0,126.98,信用卡,网页
T00003910,2023-07-04,C000823,P0047,1,371.93,0.0,371.93,支付宝,网页
T00003911,2023-08-09,C000778,P0045,4,789.81,0.1,2843.32,支付宝,小程序
T00003912,2023-07-11,C000485,P0047,6,371.93,0.0,2231.58,银行卡,APP
T00003913,2023-06-05,C000183,P0038,2,562.9,0.15,956.93,支付宝,小程序
T00003914,2023-12-18,C000667,P0007,5,444.27,0.15,1888.15,银行卡,小程序
T00003915,2023-02-27,C000113,P0019,3,340.95,0.0,1022.85,支付宝,APP
T00003916,2023-09-20,C000711,P0024,4,740.37,0.15,2517.26,微信支付,小程序
T00003917,2023-03-03,C000876,P0019,2,340.95,0.1,613.71,银行卡,APP
T00003918,2023-01-03,C000849,P0008,2,779.89,0.3,1091.85,支付宝,APP
T00003919,2023-08-19,C000912,P0020,1,925.61,0.15,786.77,银行卡,小程序
T00003920,2023-06-07,C000634,P0028,8,210.19,0.15,1429.29,信用卡,网页
T00003921,2023-07-06,C000305,P0040,6,484.99,0.15,2473.45,微信支付,网页
T00003922,2023-04-06,C000128,P0039,2,141.38,0.2,226.21,信用卡,网页
T00003923,2023-12-09,C000973,P0021,14,519.75,0.1,6548.85,银行卡,网页
T00003924,2023-12-22,C000591,P0041,2,976.66,0.0,1953.32,微信支付,APP
T00003925,2023-02-28,C000671,P0036,1,991.36,0.0,991.36,支付宝,APP
T00003926,2023-02-01,C000323,P0034,2,255.35,0.0,510.7,支付宝,网页
T00003927,2023-07-26,C000786,P0035,3,914.62,0.0,2743.86,银行卡,APP
T00003928,2023-10-06,C000957,P0017,1,798.65,0.2,638.92,微信支付,APP
T00003929,2023-05-09,C000179,P0026,4,224.0,0.1,806.4,支付宝,小程序
T00003930,2023-05-05,C000162,P0050,1,740.01,0.0,740.01,银行卡,APP
T00003931,2023-05-10,C000248,P0011,5,643.43,0.1,2895.43,信用卡,APP
T00003932,2023-08-18,C000395,P0031,1,791.65,0.0,791.65,微信支付,小程序
T00003933,2023-11-21,C000677,P0043,13,861.78,0.1,10082.83,信用卡,小程序
T00003934,2023-07-22,C000310,P0031,1,791.65,0.2,633.32,信用卡,网页
T00003935,2023-03-10,C000041,P0005,4,766.59,0.2,2453.09,银行卡,APP
T00003936,2023-05-30,C000054,P0045,1,789.81,0.0,789.81,微信支付,小程序
T00003937,2023-01-19,C000875,P0024,1,740.37,0.0,740.37,信用卡,APP
T00003938,2023-05-26,C000824,P0030,2,179.49,0.0,358.98,银行卡,APP
T00003939,2023-08-10,C000297,P0023,1,237.76,0.3,166.43,微信支付,小程序
T00003940,2023-04-02,C000865,P0032,4,95.61,0.3,267.71,微信支付,小程序
T00003941,2023-10-10,C000717,P0021,2,519.75,0.0,1039.5,支付宝,小程序
T00003942,2023-03-28,C000591,P0033,2,838.62,0.1,1509.52,微信支付,小程序
T00003943,2023-11-17,C000796,P0011,9,643.43,0.1,5211.78,支付宝,网页
T00003944,2023-01-21,C000185,P0018,2,63.49,0.0,126.98,信用卡,小程序
T00003945,2023-04-29,C000534,P0006,5,281.15,0.15,1194.89,银行卡,小程序
T00003946,2023-05-01,C000841,P0005,1,766.59,0.2,613.27,信用卡,小程序
T00003947,2023-10-24,C000192,P0038,1,562.9,0.2,450.32,微信支付,网页
T00003948,2023-05-08,C000725,P0020,4,925.61,0.2,2961.95,支付宝,网页
T00003949,2023-01-04,C000876,P0031,1,791.65,0.1,712.49,信用卡,网页
T00003950,2023-01-04,C000572,P0047,5,371.93,0.3,1301.75,银行卡,小程序
T00003951,2023-05-25,C000592,P0043,5,861.78,0.15,3662.56,信用卡,APP
T00003952,2023-06-27,C000387,P0030,7,179.49,0.1,1130.79,微信支付,APP
T00003953,2023-05-02,C000957,P0035,1,914.62,0.3,640.23,银行卡,小程序
T00003954,2023-07-03,C000626,P0005,4,766.59,0.2,2453.09,银行卡,网页
T00003955,2023-03-29,C000922,P0011,3,643.43,0.15,1640.75,银行卡,网页
T00003956,2023-02-21,C000837,P0013,2,615.93,0.2,985.49,支付宝,小程序
T00003957,2023-06-17,C000069,P0040,4,484.99,0.15,1648.97,信用卡,APP
T00003958,2023-12-04,C000363,P0045,2,789.81,0.2,1263.7,支付宝,APP
T00003959,2023-11-02,C000510,P0027,6,145.04,0.2,696.19,微信支付,网页
T00003960,2023-04-28,C000775,P0026,3,224.0,0.2,537.6,支付宝,网页
T00003961,2023-01-16,C000067,P0017,4,798.65,0.0,3194.6,信用卡,APP
T00003962,2023-03-14,C000268,P0016,2,469.57,0.1,845.23,信用卡,小程序
T00003963,2023-08-27,C000727,P0003,3,806.41,0.3,1693.46,微信支付,APP
T00003964,2023-11-21,C000115,P0035,4,914.62,0.1,3292.63,支付宝,小程序
T00003965,2023-11-15,C000743,P0042,13,193.1,0.0,2510.3,银行卡,小程序
T00003966,2023-08-15,C000699,P0048,5,651.69,0.3,2280.91,支付宝,APP
T00003967,2023-03-24,C000768,P0029,3,287.8,0.15,733.89,信用卡,APP
T00003968,2023-09-12,C000073,P0014,1,354.38,0.0,354.38,微信支付,APP
T00003969,2023-02-23,C000548,P0002,5,123.04,0.1,553.68,微信支付,APP
T00003970,2023-01-28,C000750,P0028,3,210.19,0.3,441.4,银行卡,小程序
T00003971,2023-01-14,C000241,P0002,5,123.04,0.0,615.2,支付宝,APP
T00003972,2023-12-27,C000305,P0027,14,145.04,0.2,1624.45,支付宝,小程序
T00003973,2023-01-20,C000133,P0003,1,806.41,0.15,685.45,微信支付,网页
T00003974,2023-02-08,C000259,P0046,1,519.59,0.15,441.65,支付宝,网页
T00003975,2023-01-24,C000531,P0009,3,17.15,0.1,46.3,支付宝,网页
T00003976,2023-11-21,C000482,P0036,10,991.36,0.3,6939.52,微信支付,APP
T00003977,2023-02-02,C000582,P0019,5,340.95,0.15,1449.04,信用卡,APP
T00003978,2023-04-18,C000132,P0043,1,861.78,0.0,861.78,微信支付,小程序
T00003979,2023-06-09,C000508,P0043,4,861.78,0.0,3447.12,银行卡,网页
T00003980,2023-03-08,C000045,P0007,4,444.27,0.0,1777.08,支付宝,APP
T00003981,2023-01-11,C000864,P0019,4,340.95,0.0,1363.8,支付宝,APP
T00003982,2023-11-19,C000114,P0019,3,340.95,0.0,1022.85,银行卡,网页
T00003983,2023-08-22,C000311,P0037,2,484.48,0.1,872.06,微信支付,小程序
T00003984,2023-12-15,C000696,P0009,4,17.15,0.0,68.6,信用卡,小程序
T00003985,2023-08-26,C000673,P0009,1,17.15,0.3,12.0,支付宝,小程序
T00003986,2023-09-25,C000615,P0049,5,147.02,0.15,624.84,信用卡,小程序
T00003987,2023-10-11,C000503,P0030,4,179.49,0.1,646.16,信用卡,网页
T00003988,2023-02-02,C000513,P0014,4,354.38,0.1,1275.77,支付宝,APP
T00003989,2023-04-20,C000550,P0039,1,141.38,0.15,120.17,微信支付,小程序
T00003990,2023-08-22,C000652,P0042,2,193.1,0.15,328.27,信用卡,APP
T00003991,2023-01-20,C000370,P0018,1,63.49,0.15,53.97,银行卡,网页
T00003992,2023-06-24,C000514,P0048,7,651.69,0.3,3193.28,支付宝,小程序
T00003993,2023-08-22,C000229,P0047,3,371.93,0.15,948.42,支付宝,网页
T00003994,2023-10-24,C000413,P0043,3,861.78,0.2,2068.27,支付宝,APP
T00003995,2023-11-17,C000815,P0041,2,976.66,0.1,1757.99,银行卡,小程序
T00003996,2023-06-19,C000198,P0040,6,484.99,0.15,2473.45,银行卡,APP
T00003997,2023-12-05,C000738,P0026,3,224.0,0.0,672.0,银行卡,小程序
T00003998,2023-04-08,C000242,P0050,5,740.01,0.0,3700.05,信用卡,APP
T00003999,2023-12-12,C000324,P0037,4,484.48,0.1,1744.13,微信支付,小程序
T00004000,2023-06-10,C000918,P0027,4,145.04,0.0,580.16,信用卡,小程序
T00004001,2023-02-08,C000364,P0050,2,740.01,0.1,1332.02,银行卡,APP
T00004002,2023-01-29,C000917,P0044,3,535.61,0.0,1606.83,银行卡,小程序
T00004003,2023-06-22,C000225,P0049,4,147.02,0.3,411.66,支付宝,网页
T00004004,2023-09-22,C000608,P0046,4,519.59,0.1,1870.52,信用卡,小程序
T00004005,2023-09-15,C000551,P0034,5,255.35,0.0,1276.75,微信支付,APP
T00004006,2023-01-17,C000040,P0048,4,651.69,0.3,1824.73,微信支付,小程序
T00004007,2023-12-08,C000948,P0001,4,461.62,0.3,1292.54,银行卡,网页
T00004008,2023-02-04,C000802,P0008,2,779.89,0.0,1559.78,信用卡,APP
T00004009,2023-12-19,C000376,P0029,9,287.8,0.0,2590.2,银行卡,APP
T00004010,2023-01-12,C000319,P0045,5,789.81,0.1,3554.14,信用卡,网页
T00004011,2023-02-11,C000429,P0034,3,255.35,0.0,766.05,微信支付,网页
T00004012,2023-03-06,C000300,P0050,3,740.01,0.3,1554.02,信用卡,APP
T00004013,2023-12-23,C000577,P0017,10,798.65,0.0,7986.5,支付宝,APP
T00004014,2023-03-02,C000475,P0033,4,838.62,0.3,2348.14,支付宝,APP
T00004015,2023-05-05,C000335,P0011,4,643.43,0.3,1801.6,支付宝,小程序
T00004016,2023-05-27,C000301,P0043,2,861.78,0.3,1206.49,支付宝,网页
T00004017,2023-05-06,C000316,P0009,4,17.15,0.2,54.88,信用卡,小程序
T00004018,2023-10-17,C000896,P0040,4,484.99,0.2,1551.97,银行卡,小程序
T00004019,2023-12-14,C000773,P0004,4,330.99,0.0,1323.96,银行卡,APP
T00004020,2023-09-20,C000823,P0007,4,444.27,0.1,1599.37,微信支付,网页
T00004021,2023-07-26,C000165,P0037,4,484.48,0.0,1937.92,支付宝,APP
T00004022,2023-12-15,C000061,P0013,2,615.93,0.3,862.3,银行卡,APP
T00004023,2023-03-11,C000086,P0016,3,469.57,0.0,1408.71,信用卡,网页
T00004024,2023-02-19,C000807,P0033,1,838.62,0.0,838.62,信用卡,网页
T00004025,2023-11-01,C000920,P0006,6,281.15,0.0,1686.9,银行卡,APP
T00004026,2023-08-24,C000203,P0018,2,63.49,0.1,114.28,信用卡,网页
T00004027,2023-01-15,C000339,P0045,2,789.81,0.1,1421.66,微信支付,网页
T00004028,2023-02-16,C000688,P0042,2,193.1,0.0,386.2,支付宝,APP
T00004029,2023-06-22,C000112,P0017,1,798.65,0.3,559.05,支付宝,小程序
T00004030,2023-03-12,C000389,P0002,1,123.04,0.1,110.74,支付宝,APP
T00004031,2023-07-25,C000598,P0042,2,193.1,0.0,386.2,银行卡,APP
T00004032,2023-04-01,C000692,P0005,3,766.59,0.0,2299.77,微信支付,小程序
T00004033,2023-08-06,C000670,P0029,3,287.8,0.0,863.4,微信支付,小程序
T00004034,2023-05-16,C000140,P0043,3,861.78,0.3,1809.74,信用卡,APP
T00004035,2023-03-05,C000112,P0027,3,145.04,0.2,348.1,银行卡,网页
T00004036,2023-03-14,C000812,P0027,1,145.04,0.15,123.28,银行卡,网页
T00004037,2023-06-11,C000450,P0014,4,354.38,0.0,1417.52,信用卡,小程序
T00004038,2023-03-07,C000657,P0047,5,371.93,0.0,1859.65,支付宝,小程序
T00004039,2023-02-24,C000872,P0018,5,63.49,0.15,269.83,银行卡,APP
T00004040,2023-04-04,C000137,P0013,2,615.93,0.0,1231.86,银行卡,小程序
T00004041,2023-04-28,C000524,P0023,1,237.76,0.2,190.21,微信支付,小程序
T00004042,2023-11-18,C000897,P0022,4,596.78,0.0,2387.12,银行卡,APP
T00004043,2023-09-11,C000047,P0021,4,519.75,0.2,1663.2,支付宝,小程序
T00004044,2023-12-18,C000841,P0041,10,976.66,0.0,9766.6,银行卡,网页
T00004045,2023-03-09,C000186,P0023,3,237.76,0.2,570.62,信用卡,网页
T00004046,2023-09-08,C000260,P0031,3,791.65,0.3,1662.46,银行卡,小程序
T00004047,2023-07-19,C000814,P0017,6,798.65,0.0,4791.9,信用卡,网页
T00004048,2023-01-28,C000446,P0004,1,330.99,0.1,297.89,微信支付,网页
T00004049,2023-06-02,C000445,P0035,3,914.62,0.2,2195.09,信用卡,网页
T00004050,2023-07-06,C000509,P0014,6,354.38,0.3,1488.4,银行卡,小程序
T00004051,2023-05-29,C000824,P0042,4,193.1,0.0,772.4,支付宝,APP
T00004052,2023-03-04,C000908,P0002,3,123.04,0.0,369.12,信用卡,APP
T00004053,2023-07-04,C000830,P0017,5,798.65,0.15,3394.26,信用卡,APP
T00004054,2023-02-17,C000445,P0049,1,147.02,0.15,124.97,微信支付,APP
T00004055,2023-11-20,C000259,P0048,6,651.69,0.15,3323.62,微信支付,网页
T00004056,2023-03-11,C000685,P0024,1,740.37,0.2,592.3,信用卡,网页
T00004057,2023-04-14,C000703,P0008,4,779.89,0.3,2183.69,支付宝,APP
T00004058,2023-03-09,C000061,P0024,2,740.37,0.2,1184.59,银行卡,APP
T00004059,2023-12-12,C000612,P0041,14,976.66,0.0,13673.24,银行卡,APP
T00004060,2023-08-24,C000587,P0036,3,991.36,0.0,2974.08,信用卡,APP
T00004061,2023-09-13,C000933,P0038,3,562.9,0.15,1435.39,信用卡,小程序
T00004062,2023-05-15,C000949,P0022,3,596.78,0.15,1521.79,银行卡,小程序
T00004063,2023-11-16,C000863,P0023,10,237.76,0.0,2377.6,微信支付,网页
T00004064,2023-04-09,C000112,P0047,4,371.93,0.2,1190.18,银行卡,小程序
T00004065,2023-12-04,C000450,P0010,2,422.06,0.0,844.12,微信支付,小程序
T00004066,2023-05-24,C000166,P0002,2,123.04,0.15,209.17,微信支付,网页
T00004067,2023-12-07,C000488,P0009,6,17.15,0.1,92.61,银行卡,小程序
T00004068,2023-01-16,C000683,P0050,3,740.01,0.0,2220.03,银行卡,小程序
T00004069,2023-07-19,C000680,P0022,3,596.78,0.0,1790.34,信用卡,APP
T00004070,2023-09-16,C000980,P0006,1,281.15,0.0,281.15,银行卡,APP
T00004071,2023-03-11,C000891,P0046,2,519.59,0.15,883.3,微信支付,APP
T00004072,2023-09-02,C000666,P0050,3,740.01,0.2,1776.02,银行卡,小程序
T00004073,2023-07-02,C000813,P0011,9,643.43,0.0,5790.87,信用卡,网页
T00004074,2023-09-09,C000814,P0031,3,791.65,0.0,2374.95,微信支付,小程序
T00004075,2023-04-18,C000716,P0021,3,519.75,0.0,1559.25,微信支付,小程序
T00004076,2023-08-22,C000749,P0013,3,615.93,0.15,1570.62,微信支付,小程序
T00004077,2023-08-03,C000765,P0050,6,740.01,0.3,3108.04,银行卡,APP
T00004078,2023-01-22,C000142,P0001,4,461.62,0.0,1846.48,信用卡,网页
T00004079,2023-03-26,C000264,P0005,2,766.59,0.2,1226.54,银行卡,小程序
T00004080,2023-09-25,C000980,P0025,5,476.28,0.2,1905.12,信用卡,网页
T00004081,2023-04-21,C000070,P0032,3,95.61,0.0,286.83,信用卡,APP
T00004082,2023-02-27,C000365,P0002,2,123.04,0.0,246.08,微信支付,APP
T00004083,2023-10-12,C000228,P0030,1,179.49,0.2,143.59,银行卡,APP
T00004084,2023-09-01,C000215,P0040,2,484.99,0.1,872.98,信用卡,APP
T00004085,2023-02-23,C000627,P0009,4,17.15,0.0,68.6,银行卡,APP
T00004086,2023-06-09,C000349,P0034,1,255.35,0.3,178.74,微信支付,小程序
T00004087,2023-12-20,C000686,P0030,7,179.49,0.3,879.5,支付宝,小程序
T00004088,2023-03-18,C000558,P0027,1,145.04,0.0,145.04,支付宝,网页
T00004089,2023-03-19,C000029,P0012,5,614.43,0.2,2457.72,信用卡,APP
T00004090,2023-03-22,C000125,P0049,5,147.02,0.15,624.84,银行卡,网页
T00004091,2023-04-03,C000611,P0016,3,469.57,0.15,1197.4,信用卡,APP
T00004092,2023-03-09,C000215,P0016,1,469.57,0.3,328.7,银行卡,小程序
T00004093,2023-11-16,C000739,P0034,11,255.35,0.0,2808.85,信用卡,网页
T00004094,2023-08-17,C000031,P0040,2,484.99,0.0,969.98,支付宝,网页
T00004095,2023-01-02,C000290,P0039,1,141.38,0.1,127.24,银行卡,APP
T00004096,2023-03-28,C000287,P0047,1,371.93,0.0,371.93,支付宝,APP
T00004097,2023-08-16,C000641,P0033,7,838.62,0.2,4696.27,银行卡,小程序
T00004098,2023-12-25,C000333,P0032,7,95.61,0.0,669.27,支付宝,小程序
T00004099,2023-06-23,C000772,P0037,1,484.48,0.0,484.48,银行卡,小程序
T00004100,2023-08-13,C000923,P0012,3,614.43,0.15,1566.8,银行卡,小程序
T00004101,2023-07-21,C000457,P0009,3,17.15,0.0,51.45,支付宝,小程序
T00004102,2023-03-05,C000786,P0019,2,340.95,0.0,681.9,银行卡,APP
T00004103,2023-11-30,C000277,P0036,8,991.36,0.2,6344.7,银行卡,网页
T00004104,2023-03-16,C000499,P0007,4,444.27,0.0,1777.08,微信支付,网页
T00004105,2023-11-06,C000879,P0013,14,615.93,0.0,8623.02,信用卡,小程序
T00004106,2023-07-13,C000263,P0029,1,287.8,0.2,230.24,信用卡,小程序
T00004107,2023-09-19,C000854,P0048,3,651.69,0.15,1661.81,银行卡,网页
T00004108,2023-05-19,C000078,P0040,1,484.99,0.0,484.99,信用卡,小程序
T00004109,2023-08-12,C000657,P0030,3,179.49,0.0,538.47,支付宝,小程序
T00004110,2023-08-18,C000242,P0040,7,484.99,0.15,2885.69,银行卡,APP
T00004111,2023-08-21,C000054,P0031,1,791.65,0.0,791.65,微信支付,APP
T00004112,2023-08-09,C000273,P0048,5,651.69,0.15,2769.68,微信支付,网页
T00004113,2023-05-07,C000560,P0029,1,287.8,0.0,287.8,信用卡,APP
T00004114,2023-05-30,C000495,P0003,5,806.41,0.0,4032.05,信用卡,网页
T00004115,2023-02-04,C000859,P0033,4,838.62,0.0,3354.48,信用卡,小程序
T00004116,2023-04-02,C000922,P0028,5,210.19,0.0,1050.95,支付宝,APP
T00004117,2023-12-09,C000163,P0047,11,371.93,0.0,4091.23,信用卡,APP
T00004118,2023-03-14,C000399,P0024,4,740.37,0.0,2961.48,支付宝,APP
T00004119,2023-05-08,C000028,P0001,5,461.62,0.3,1615.67,银行卡,网页
T00004120,2023-12-04,C000884,P0033,10,838.62,0.15,7128.27,支付宝,网页
T00004121,2023-04-30,C000723,P0010,3,422.06,0.0,1266.18,银行卡,网页
T00004122,2023-07-14,C000008,P0002,8,123.04,0.2,787.46,支付宝,网页
T00004123,2023-09-09,C000218,P0035,4,914.62,0.2,2926.78,支付宝,小程序
T00004124,2023-04-16,C000208,P0002,3,123.04,0.0,369.12,微信支付,小程序
T00004125,2023-07-27,C000670,P0022,2,596.78,0.15,1014.53,银行卡,网页
T00004126,2023-10-02,C000632,P0018,5,63.49,0.3,222.21,信用卡,小程序
T00004127,2023-08-14,C000755,P0002,7,123.04,0.1,775.15,支付宝,APP
T00004128,2023-09-13,C000962,P0018,4,63.49,0.0,253.96,银行卡,APP
T00004129,2023-05-07,C000033,P0029,1,287.8,0.3,201.46,银行卡,小程序
T00004130,2023-10-30,C000748,P0006,4,281.15,0.0,1124.6,银行卡,APP
T00004131,2023-07-18,C000449,P0036,1,991.36,0.2,793.09,信用卡,APP
T00004132,2023-09-15,C000470,P0045,4,789.81,0.0,3159.24,支付宝,网页
T00004133,2023-09-02,C000502,P0046,3,519.59,0.3,1091.14,支付宝,小程序
T00004134,2023-06-16,C000996,P0017,5,798.65,0.1,3593.93,信用卡,APP
T00004135,2023-09-26,C000298,P0010,5,422.06,0.2,1688.24,信用卡,网页
T00004136,2023-02-04,C000175,P0018,4,63.49,0.15,215.87,银行卡,APP
T00004137,2023-11-18,C000257,P0005,2,766.59,0.15,1303.2,信用卡,APP
T00004138,2023-08-03,C000726,P0014,5,354.38,0.0,1771.9,支付宝,小程序
T00004139,2023-03-24,C000210,P0009,2,17.15,0.15,29.15,微信支付,APP
T00004140,2023-06-10,C000805,P0037,1,484.48,0.2,387.58,支付宝,APP
T00004141,2023-03-12,C000713,P0043,1,861.78,0.0,861.78,银行卡,小程序
T00004142,2023-05-13,C000360,P0050,4,740.01,0.1,2664.04,信用卡,APP
T00004143,2023-07-06,C000273,P0043,1,861.78,0.1,775.6,信用卡,网页
T00004144,2023-01-04,C000324,P0019,4,340.95,0.15,1159.23,微信支付,小程序
T00004145,2023-02-13,C000412,P0007,3,444.27,0.0,1332.81,信用卡,小程序
T00004146,2023-07-25,C000943,P0032,7,95.61,0.1,602.34,银行卡,网页
T00004147,2023-08-10,C000411,P0025,4,476.28,0.1,1714.61,支付宝,小程序
T00004148,2023-06-30,C000009,P0009,8,17.15,0.0,137.2,微信支付,小程序
T00004149,2023-08-12,C000338,P0020,5,925.61,0.0,4628.05,信用卡,网页
T00004150,2023-02-01,C000587,P0019,5,340.95,0.15,1449.04,信用卡,小程序
T00004151,2023-03-10,C000572,P0038,5,562.9,0.1,2533.05,微信支付,网页
T00004152,2023-07-04,C000759,P0020,3,925.61,0.0,2776.83,信用卡,APP
T00004153,2023-12-18,C000568,P0045,7,789.81,0.1,4975.8,微信支付,小程序
T00004154,2023-10-02,C000803,P0030,2,179.49,0.2,287.18,信用卡,小程序
T00004155,2023-05-22,C000064,P0003,4,806.41,0.3,2257.95,信用卡,APP
T00004156,2023-06-06,C000882,P0027,5,145.04,0.0,725.2,微信支付,APP
T00004157,2023-02-14,C000254,P0017,1,798.65,0.0,798.65,支付宝,小程序
T00004158,2023-12-23,C000581,P0013,3,615.93,0.0,1847.79,支付宝,APP
T00004159,2023-02-27,C000270,P0033,1,838.62,0.1,754.76,银行卡,网页
T00004160,2023-09-14,C000332,P0035,3,914.62,0.15,2332.28,信用卡,网页
T00004161,2023-07-10,C000714,P0009,4,17.15,0.15,58.31,信用卡,APP
T00004162,2023-06-25,C000284,P0005,3,766.59,0.1,2069.79,银行卡,网页
T00004163,2023-08-21,C000977,P0046,6,519.59,0.0,3117.54,信用卡,小程序
T00004164,2023-10-07,C000666,P0013,5,615.93,0.1,2771.68,支付宝,小程序
T00004165,2023-05-04,C000358,P0022,4,596.78,0.1,2148.41,信用卡,APP
T00004166,2023-12-03,C000828,P0014,12,354.38,0.15,3614.68,银行卡,小程序
T00004167,2023-10-03,C000681,P0028,3,210.19,0.0,630.57,信用卡,小程序
T00004168,2023-10-01,C000335,P0010,4,422.06,0.0,1688.24,支付宝,小程序
T00004169,2023-11-11,C000598,P0048,2,651.69,0.2,1042.7,信用卡,APP
