用户ID,订单时间,商品类别,单价,数量,订单金额,评分,支付方式,日期,月份,星期,小时
USER_0454,2023-01-23 16:01:14,电子产品,2294.88875,3,6641.0175,5.0,支付宝,2023-01-23,2023-01,Monday,16
USER_0521,2023-03-06 19:37:07,电子产品,2294.88875,2,6641.0175,5.0,支付宝,2023-03-06,2023-03,Monday,19
USER_0245,2023-02-17 21:53:35,图书音像,191.75,1,191.75,5.0,支付宝,2023-02-17,2023-02,Friday,21
USER_0573,2023-02-15 11:34:16,美妆护肤,109.26,2,218.52,5.0,微信支付,2023-02-15,2023-02,Wednesday,11
USER_0317,2023-04-05 13:12:32,运动户外,1294.82,4,5179.28,4.0,微信支付,2023-04-05,2023-04,Wednesday,13
USER_0216,2023-01-28 19:17:33,服装鞋帽,236.67,2,473.34,3.0,支付宝,2023-01-28,2023-01,Saturday,19
USER_0188,2023-01-01 11:15:57,食品饮料,12.59,1,12.59,4.0,支付宝,2023-01-01,2023-01,Sunday,11
USER_0345,2023-04-30 18:05:30,电子产品,2294.88875,5,6641.0175,5.0,微信支付,2023-04-30,2023-04,Sunday,18
USER_0004,2023-02-19 18:02:11,电子产品,1389.64,4,5558.56,3.0,微信支付,2023-02-19,2023-02,Sunday,18
USER_0290,2023-02-04 11:37:41,服装鞋帽,272.77,1,272.77,5.0,微信支付,2023-02-04,2023-02,Saturday,11
USER_0089,2023-04-11 19:00:20,家居用品,273.28,4,1093.12,3.0,银行卡,2023-04-11,2023-04,Tuesday,19
USER_0375,2023-04-22 20:12:49,服装鞋帽,609.19,2,1218.38,5.0,微信支付,2023-04-22,2023-04,Saturday,20
USER_0537,2023-04-22 14:14:11,美妆护肤,81.06,5,405.3,4.0,支付宝,2023-04-22,2023-04,Saturday,14
USER_0554,2023-03-13 11:01:15,服装鞋帽,687.31,2,1374.62,3.0,支付宝,2023-03-13,2023-03,Monday,11
USER_0237,2023-01-18 12:08:35,图书音像,91.49,2,182.98,4.0,支付宝,2023-01-18,2023-01,Wednesday,12
USER_0366,2023-04-09 14:27:54,电子产品,2294.88875,1,4102.42,4.0,银行卡,2023-04-09,2023-04,Sunday,14
USER_0049,2023-03-06 18:22:47,电子产品,2294.88875,3,6641.0175,3.0,支付宝,2023-03-06,2023-03,Monday,18
USER_0227,2023-03-20 09:49:31,电子产品,2294.88875,5,6641.0175,5.0,支付宝,2023-03-20,2023-03,Monday,9
USER_0435,2023-02-26 15:36:22,电子产品,2116.45,1,2116.45,4.0,微信支付,2023-02-26,2023-02,Sunday,15
USER_0168,2023-04-09 10:35:26,美妆护肤,381.44,2,762.88,5.0,微信支付,2023-04-09,2023-04,Sunday,10
USER_0247,2023-04-14 21:28:04,电子产品,2294.88875,5,6641.0175,1.0,微信支付,2023-04-14,2023-04,Friday,21
USER_0143,2023-03-18 09:53:37,食品饮料,53.51,3,160.53,3.0,支付宝,2023-03-18,2023-03,Saturday,9
USER_0214,2023-04-09 20:50:43,食品饮料,136.36,2,272.72,5.0,银行卡,2023-04-09,2023-04,Sunday,20
USER_0273,2023-02-07 17:09:19,家居用品,771.47,3,2314.41,5.0,微信支付,2023-02-07,2023-02,Tuesday,17
USER_0420,2023-04-08 09:02:22,服装鞋帽,254.77,1,254.77,4.0,支付宝,2023-04-08,2023-04,Saturday,9
USER_0562,2023-03-10 16:28:28,食品饮料,81.63,3,244.89,5.0,微信支付,2023-03-10,2023-03,Friday,16
USER_0065,2023-03-03 19:53:44,食品饮料,178.74,5,893.7,4.0,微信支付,2023-03-03,2023-03,Friday,19
USER_0401,2023-02-22 13:52:47,电子产品,608.37,2,1216.74,3.0,微信支付,2023-02-22,2023-02,Wednesday,13
USER_0486,2023-04-06 13:47:30,电子产品,2294.88875,2,6641.0175,4.0,微信支付,2023-04-06,2023-04,Thursday,13
USER_0025,2023-02-08 10:37:40,家居用品,207.96,1,207.96,4.0,支付宝,2023-02-08,2023-02,Wednesday,10
USER_0082,2023-03-18 19:36:26,图书音像,84.29,2,168.58,4.0,银行卡,2023-03-18,2023-03,Saturday,19
USER_0583,2023-03-13 10:06:51,运动户外,1995.51,4,6641.0175,5.0,支付宝,2023-03-13,2023-03,Monday,10
USER_0127,2023-04-03 16:32:40,美妆护肤,181.04,3,543.12,4.0,微信支付,2023-04-03,2023-04,Monday,16
USER_0090,2023-04-14 12:11:31,美妆护肤,482.7,3,1448.1,5.0,微信支付,2023-04-14,2023-04,Friday,12
USER_0466,2023-04-02 11:58:21,美妆护肤,449.92,2,899.84,5.0,支付宝,2023-04-02,2023-04,Sunday,11
USER_0367,2023-04-07 21:42:13,电子产品,654.78,2,1309.56,5.0,微信支付,2023-04-07,2023-04,Friday,21
USER_0135,2023-03-24 15:46:07,电子产品,603.76,4,2415.04,2.0,支付宝,2023-03-24,2023-03,Friday,15
USER_0399,2023-04-10 13:02:03,运动户外,1020.98,4,4083.92,4.0,银行卡,2023-04-10,2023-04,Monday,13
USER_0571,2023-03-08 19:49:22,电子产品,464.54,5,2322.7,1.0,微信支付,2023-03-08,2023-03,Wednesday,19
USER_0483,2023-01-18 13:44:46,美妆护肤,353.11,1,353.11,3.0,微信支付,2023-01-18,2023-01,Wednesday,13
USER_0523,2023-03-12 16:25:29,家居用品,587.72,3,1763.16,3.0,支付宝,2023-03-12,2023-03,Sunday,16
USER_0573,2023-04-16 15:45:48,食品饮料,125.07,5,625.35,4.0,微信支付,2023-04-16,2023-04,Sunday,15
USER_0170,2023-03-03 18:56:47,服装鞋帽,495.45,2,990.9,5.0,支付宝,2023-03-03,2023-03,Friday,18
USER_0097,2023-01-25 18:28:57,家居用品,101.41,4,405.64,3.0,支付宝,2023-01-25,2023-01,Wednesday,18
USER_0020,2023-04-23 15:36:46,家居用品,402.88,1,402.88,4.0,支付宝,2023-04-23,2023-04,Sunday,15
USER_0278,2023-01-05 13:24:16,电子产品,2294.88875,4,6641.0175,3.0,微信支付,2023-01-05,2023-01,Thursday,13
USER_0391,2023-02-09 21:58:49,图书音像,78.42,5,392.1,5.0,支付宝,2023-02-09,2023-02,Thursday,21
USER_0130,2023-03-20 13:23:49,美妆护肤,178.5,4,714.0,3.0,支付宝,2023-03-20,2023-03,Monday,13
USER_0596,2023-01-30 16:00:23,电子产品,2294.88875,4,6641.0175,5.0,支付宝,2023-01-30,2023-01,Monday,16
USER_0589,2023-03-09 21:16:32,电子产品,2294.88875,4,6641.0175,4.0,支付宝,2023-03-09,2023-03,Thursday,21
USER_0268,2023-01-13 16:00:08,运动户外,1413.79,4,5655.16,5.0,支付宝,2023-01-13,2023-01,Friday,16
USER_0390,2023-03-28 13:49:02,家居用品,210.37,3,631.11,3.0,微信支付,2023-03-28,2023-03,Tuesday,13
USER_0420,2023-01-24 14:37:16,电子产品,2294.88875,3,6641.0175,2.0,银行卡,2023-01-24,2023-01,Tuesday,14
USER_0033,2023-02-12 11:36:46,服装鞋帽,555.31,2,1110.62,5.0,支付宝,2023-02-12,2023-02,Sunday,11
USER_0271,2023-02-06 21:03:21,电子产品,2132.67,2,4265.34,4.0,微信支付,2023-02-06,2023-02,Monday,21
USER_0336,2023-04-04 14:53:23,食品饮料,76.39,2,152.78,5.0,支付宝,2023-04-04,2023-04,Tuesday,14
USER_0425,2023-03-16 14:15:18,电子产品,2294.88875,3,6641.0175,4.0,微信支付,2023-03-16,2023-03,Thursday,14
USER_0058,2023-03-14 15:03:09,美妆护肤,442.68,2,885.36,4.0,微信支付,2023-03-14,2023-03,Tuesday,15
USER_0575,2023-04-26 16:20:33,家居用品,900.48,1,900.48,3.0,支付宝,2023-04-26,2023-04,Wednesday,16
USER_0293,2023-02-17 16:04:55,美妆护肤,34.6,3,103.8,4.0,银行卡,2023-02-17,2023-02,Friday,16
USER_0474,2023-01-15 21:24:29,美妆护肤,39.12,4,156.48,5.0,支付宝,2023-01-15,2023-01,Sunday,21
USER_0230,2023-01-30 18:29:38,服装鞋帽,394.19,5,1970.95,5.0,微信支付,2023-01-30,2023-01,Monday,18
USER_0571,2023-04-13 09:25:25,食品饮料,144.59,4,578.36,2.0,支付宝,2023-04-13,2023-04,Thursday,9
USER_0462,2023-04-07 21:44:23,食品饮料,178.78,2,357.56,5.0,支付宝,2023-04-07,2023-04,Friday,21
USER_0114,2023-03-09 19:45:50,运动户外,96.42,3,289.26,2.0,支付宝,2023-03-09,2023-03,Thursday,19
USER_0111,2023-04-17 14:45:02,电子产品,1324.48,1,1324.48,4.0,支付宝,2023-04-17,2023-04,Monday,14
USER_0123,2023-04-23 15:34:13,食品饮料,112.49,2,224.98,4.0,微信支付,2023-04-23,2023-04,Sunday,15
USER_0230,2023-04-30 19:20:40,食品饮料,69.86,1,69.86,3.0,银行卡,2023-04-30,2023-04,Sunday,19
USER_0512,2023-02-05 18:58:39,运动户外,958.98,4,3835.92,3.0,微信支付,2023-02-05,2023-02,Sunday,18
USER_0329,2023-02-04 16:06:03,电子产品,2294.88875,1,3790.86,4.0,支付宝,2023-02-04,2023-02,Saturday,16
USER_0227,2023-02-27 17:28:55,图书音像,73.94,4,295.76,3.0,支付宝,2023-02-27,2023-02,Monday,17
USER_0376,2023-04-19 17:06:39,美妆护肤,247.24,3,741.72,5.0,支付宝,2023-04-19,2023-04,Wednesday,17
USER_0007,2023-04-01 21:50:16,服装鞋帽,425.11,5,2125.55,4.0,微信支付,2023-04-01,2023-04,Saturday,21
USER_0001,2023-02-02 12:54:13,电子产品,2294.88875,1,2496.19,5.0,支付宝,2023-02-02,2023-02,Thursday,12
USER_0500,2023-04-25 15:00:40,家居用品,465.98,1,465.98,4.0,银行卡,2023-04-25,2023-04,Tuesday,15
USER_0137,2023-04-18 11:22:53,电子产品,1933.44,3,5800.32,3.0,支付宝,2023-04-18,2023-04,Tuesday,11
USER_0065,2023-03-10 11:48:49,家居用品,180.74,2,361.48,4.0,支付宝,2023-03-10,2023-03,Friday,11
USER_0495,2023-01-13 21:15:07,美妆护肤,325.63,4,1302.52,5.0,微信支付,2023-01-13,2023-01,Friday,21
USER_0585,2023-02-17 10:29:31,美妆护肤,365.25,4,1461.0,2.0,微信支付,2023-02-17,2023-02,Friday,10
USER_0074,2023-01-24 21:51:45,图书音像,86.63,1,86.63,5.0,支付宝,2023-01-24,2023-01,Tuesday,21
USER_0375,2023-04-05 18:26:49,电子产品,659.16,3,1977.48,3.0,银行卡,2023-04-05,2023-04,Wednesday,18
USER_0550,2023-02-02 12:37:07,食品饮料,71.67,3,215.01,3.0,银行卡,2023-02-02,2023-02,Thursday,12
USER_0088,2023-01-10 12:49:33,服装鞋帽,683.97,2,1367.94,4.0,支付宝,2023-01-10,2023-01,Tuesday,12
USER_0339,2023-02-09 16:00:34,图书音像,79.19,2,158.38,5.0,支付宝,2023-02-09,2023-02,Thursday,16
USER_0491,2023-02-18 12:41:53,电子产品,1364.06,4,5456.24,5.0,支付宝,2023-02-18,2023-02,Saturday,12
USER_0096,2023-04-17 16:36:38,美妆护肤,180.9,3,542.7,2.0,微信支付,2023-04-17,2023-04,Monday,16
USER_0549,2023-03-14 14:48:18,食品饮料,66.65,1,66.65,3.0,银行卡,2023-03-14,2023-03,Tuesday,14
USER_0201,2023-02-18 17:02:21,美妆护肤,408.24,4,1632.96,4.0,微信支付,2023-02-18,2023-02,Saturday,17
USER_0109,2023-02-04 20:23:39,电子产品,2294.88875,4,6641.0175,2.0,支付宝,2023-02-04,2023-02,Saturday,20
USER_0574,2023-03-22 10:05:43,食品饮料,15.52,1,15.52,1.0,支付宝,2023-03-22,2023-03,Wednesday,10
USER_0238,2023-03-21 20:40:51,家居用品,460.01,1,460.01,2.0,支付宝,2023-03-21,2023-03,Tuesday,20
USER_0229,2023-01-22 11:09:06,图书音像,116.9,2,233.8,4.0,支付宝,2023-01-22,2023-01,Sunday,11
USER_0061,2023-04-18 20:50:37,食品饮料,26.77,4,107.08,5.0,支付宝,2023-04-18,2023-04,Tuesday,20
USER_0206,2023-01-30 17:49:42,家居用品,458.84,1,458.84,4.0,微信支付,2023-01-30,2023-01,Monday,17
USER_0435,2023-01-13 12:41:53,服装鞋帽,720.54,3,2161.62,4.0,银行卡,2023-01-13,2023-01,Friday,12
USER_0032,2023-02-18 13:00:05,电子产品,2294.88875,4,6641.0175,4.0,支付宝,2023-02-18,2023-02,Saturday,13
USER_0366,2023-03-23 21:21:07,美妆护肤,136.81,3,410.43,1.0,微信支付,2023-03-23,2023-03,Thursday,21
USER_0133,2023-04-29 21:46:36,食品饮料,50.83,3,152.49,5.0,支付宝,2023-04-29,2023-04,Saturday,21
USER_0572,2023-03-11 20:57:02,食品饮料,183.82,4,735.28,5.0,支付宝,2023-03-11,2023-03,Saturday,20
USER_0535,2023-04-09 13:42:40,电子产品,2294.88875,5,1110.13,3.0,微信支付,2023-04-09,2023-04,Sunday,13
USER_0488,2023-04-08 11:26:08,服装鞋帽,557.87,4,2231.48,5.0,支付宝,2023-04-08,2023-04,Saturday,11
USER_0018,2023-02-25 13:30:00,食品饮料,16.24,3,48.72,4.0,银行卡,2023-02-25,2023-02,Saturday,13
USER_0367,2023-04-15 09:10:37,电子产品,1232.64,2,2465.28,4.0,支付宝,2023-04-15,2023-04,Saturday,9
USER_0323,2023-02-09 13:51:20,美妆护肤,472.12,1,472.12,5.0,支付宝,2023-02-09,2023-02,Thursday,13
USER_0374,2023-04-26 21:02:12,食品饮料,143.3,5,716.5,5.0,银行卡,2023-04-26,2023-04,Wednesday,21
USER_0304,2023-01-14 09:10:12,食品饮料,53.59,1,53.59,4.0,银行卡,2023-01-14,2023-01,Saturday,9
USER_0135,2023-01-14 14:33:15,食品饮料,139.14,3,417.42,5.0,支付宝,2023-01-14,2023-01,Saturday,14
USER_0001,2023-02-03 21:08:11,服装鞋帽,355.32,1,355.32,4.0,支付宝,2023-02-03,2023-02,Friday,21
USER_0234,2023-04-05 18:40:29,电子产品,1804.05,1,1804.05,4.0,微信支付,2023-04-05,2023-04,Wednesday,18
USER_0464,2023-03-01 12:28:37,服装鞋帽,374.88,1,374.88,3.0,支付宝,2023-03-01,2023-03,Wednesday,12
USER_0402,2023-01-18 21:21:13,食品饮料,89.6,1,89.6,5.0,支付宝,2023-01-18,2023-01,Wednesday,21
USER_0270,2023-04-16 17:28:05,电子产品,2294.88875,2,6641.0175,5.0,微信支付,2023-04-16,2023-04,Sunday,17
USER_0207,2023-01-08 12:49:58,图书音像,91.38,3,274.14,5.0,支付宝,2023-01-08,2023-01,Sunday,12
USER_0441,2023-03-21 17:30:16,美妆护肤,429.4,2,858.8,5.0,微信支付,2023-03-21,2023-03,Tuesday,17
USER_0098,2023-01-12 20:59:51,服装鞋帽,65.43,5,327.15,5.0,微信支付,2023-01-12,2023-01,Thursday,20
USER_0163,2023-03-01 21:30:12,运动户外,955.52,1,955.52,4.0,支付宝,2023-03-01,2023-03,Wednesday,21
USER_0296,2023-04-27 09:40:31,电子产品,2294.88875,5,6641.0175,4.0,微信支付,2023-04-27,2023-04,Thursday,9
USER_0128,2023-01-13 15:22:49,服装鞋帽,233.86,5,1169.3,5.0,微信支付,2023-01-13,2023-01,Friday,15
USER_0290,2023-02-20 14:09:53,服装鞋帽,710.94,5,3554.7,4.0,支付宝,2023-02-20,2023-02,Monday,14
USER_0150,2023-03-05 15:43:39,美妆护肤,33.97,4,135.88,1.0,支付宝,2023-03-05,2023-03,Sunday,15
USER_0172,2023-03-31 17:00:34,服装鞋帽,451.72,2,903.44,3.0,支付宝,2023-03-31,2023-03,Friday,17
USER_0083,2023-01-31 10:17:41,运动户外,261.7,2,523.4,5.0,微信支付,2023-01-31,2023-01,Tuesday,10
USER_0314,2023-02-16 10:51:35,电子产品,2081.95,2,1110.13,1.0,微信支付,2023-02-16,2023-02,Thursday,10
USER_0344,2023-03-15 15:22:42,电子产品,2294.88875,3,6641.0175,5.0,支付宝,2023-03-15,2023-03,Wednesday,15
USER_0062,2023-03-12 20:02:46,家居用品,291.29,2,582.58,3.0,银行卡,2023-03-12,2023-03,Sunday,20
USER_0328,2023-03-17 18:13:08,食品饮料,183.7,4,734.8,4.0,支付宝,2023-03-17,2023-03,Friday,18
USER_0410,2023-02-13 11:05:42,电子产品,2294.88875,2,5594.82,3.0,银行卡,2023-02-13,2023-02,Monday,11
USER_0337,2023-02-01 19:33:23,服装鞋帽,510.12,2,1020.24,2.0,支付宝,2023-02-01,2023-02,Wednesday,19
USER_0485,2023-03-13 21:51:45,电子产品,629.32,2,1258.64,4.0,银行卡,2023-03-13,2023-03,Monday,21
USER_0160,2023-04-27 21:08:01,电子产品,1626.07,2,3252.14,5.0,支付宝,2023-04-27,2023-04,Thursday,21
USER_0177,2023-04-15 21:15:20,运动户外,533.07,5,2665.35,5.0,银行卡,2023-04-15,2023-04,Saturday,21
USER_0576,2023-02-09 16:50:08,电子产品,2294.88875,4,6641.0175,4.0,微信支付,2023-02-09,2023-02,Thursday,16
USER_0080,2023-03-31 17:36:22,服装鞋帽,558.21,3,1674.63,1.0,支付宝,2023-03-31,2023-03,Friday,17
USER_0485,2023-03-24 15:34:12,食品饮料,145.35,4,581.4,4.0,微信支付,2023-03-24,2023-03,Friday,15
USER_0319,2023-03-12 20:45:24,美妆护肤,147.27,3,441.81,1.0,银行卡,2023-03-12,2023-03,Sunday,20
USER_0077,2023-03-23 11:50:36,运动户外,1181.08,1,1181.08,4.0,银行卡,2023-03-23,2023-03,Thursday,11
USER_0461,2023-01-10 09:42:04,服装鞋帽,390.88,4,1563.52,5.0,微信支付,2023-01-10,2023-01,Tuesday,9
USER_0171,2023-04-29 12:20:42,图书音像,90.26,1,90.26,5.0,支付宝,2023-04-29,2023-04,Saturday,12
USER_0496,2023-01-28 10:23:12,电子产品,2294.88875,4,6641.0175,3.0,支付宝,2023-01-28,2023-01,Saturday,10
USER_0395,2023-03-24 15:33:59,食品饮料,94.22,2,188.44,4.0,支付宝,2023-03-24,2023-03,Friday,15
USER_0156,2023-03-09 20:56:59,美妆护肤,401.25,4,1605.0,5.0,支付宝,2023-03-09,2023-03,Thursday,20
USER_0376,2023-03-31 14:55:08,美妆护肤,236.96,4,947.84,4.0,微信支付,2023-03-31,2023-03,Friday,14
USER_0478,2023-01-30 19:30:57,美妆护肤,290.91,1,290.91,5.0,微信支付,2023-01-30,2023-01,Monday,19
USER_0263,2023-04-22 13:33:32,美妆护肤,194.96,3,584.88,5.0,微信支付,2023-04-22,2023-04,Saturday,13
USER_0048,2023-04-17 17:50:49,服装鞋帽,719.51,5,3597.55,4.0,微信支付,2023-04-17,2023-04,Monday,17
USER_0590,2023-04-13 17:27:30,电子产品,2013.81,5,6641.0175,3.0,微信支付,2023-04-13,2023-04,Thursday,17
USER_0464,2023-04-24 09:06:29,电子产品,2157.55,5,6641.0175,3.0,支付宝,2023-04-24,2023-04,Monday,9
USER_0540,2023-02-08 09:39:18,美妆护肤,218.35,4,873.4,1.0,支付宝,2023-02-08,2023-02,Wednesday,9
USER_0120,2023-01-25 17:52:03,电子产品,2294.88875,2,6641.0175,4.0,支付宝,2023-01-25,2023-01,Wednesday,17
USER_0160,2023-03-17 11:51:31,家居用品,483.86,1,483.86,2.0,微信支付,2023-03-17,2023-03,Friday,11
USER_0400,2023-01-12 18:01:17,食品饮料,184.66,4,738.64,4.0,支付宝,2023-01-12,2023-01,Thursday,18
USER_0001,2023-02-12 15:39:33,服装鞋帽,458.88,5,2294.4,3.0,支付宝,2023-02-12,2023-02,Sunday,15
USER_0340,2023-03-31 15:06:49,家居用品,410.36,5,2051.8,2.0,微信支付,2023-03-31,2023-03,Friday,15
USER_0212,2023-03-02 17:12:43,美妆护肤,455.5,4,1822.0,5.0,支付宝,2023-03-02,2023-03,Thursday,17
USER_0202,2023-03-27 20:15:10,电子产品,2294.88875,2,5124.82,4.0,银行卡,2023-03-27,2023-03,Monday,20
USER_0146,2023-02-23 12:20:52,服装鞋帽,620.62,1,620.62,4.0,银行卡,2023-02-23,2023-02,Thursday,12
USER_0144,2023-04-28 12:32:16,食品饮料,129.52,4,518.08,4.0,微信支付,2023-04-28,2023-04,Friday,12
USER_0249,2023-03-09 15:20:20,运动户外,698.5,4,2794.0,3.0,支付宝,2023-03-09,2023-03,Thursday,15
USER_0380,2023-01-12 16:55:14,运动户外,1234.3,3,3702.9,3.0,支付宝,2023-01-12,2023-01,Thursday,16
USER_0427,2023-01-21 12:00:38,食品饮料,49.61,2,99.22,3.0,微信支付,2023-01-21,2023-01,Saturday,12
USER_0474,2023-01-13 20:36:12,家居用品,748.87,5,3744.35,3.0,微信支付,2023-01-13,2023-01,Friday,20
USER_0158,2023-03-16 12:32:46,食品饮料,160.74,1,160.74,5.0,微信支付,2023-03-16,2023-03,Thursday,12
USER_0360,2023-01-28 19:32:45,食品饮料,199.46,2,398.92,4.0,支付宝,2023-01-28,2023-01,Saturday,19
USER_0566,2023-04-08 16:27:21,美妆护肤,290.08,3,870.24,2.0,微信支付,2023-04-08,2023-04,Saturday,16
USER_0067,2023-04-01 11:21:56,图书音像,158.53,4,634.12,4.0,银行卡,2023-04-01,2023-04,Saturday,11
USER_0380,2023-01-15 12:55:32,家居用品,835.33,1,835.33,4.0,微信支付,2023-01-15,2023-01,Sunday,12
USER_0568,2023-01-29 09:33:17,电子产品,2294.88875,2,5521.28,3.0,微信支付,2023-01-29,2023-01,Sunday,9
USER_0010,2023-04-17 13:08:04,图书音像,27.43,1,27.43,5.0,微信支付,2023-04-17,2023-04,Monday,13
USER_0264,2023-02-18 16:38:32,运动户外,1947.91,3,5843.73,3.0,支付宝,2023-02-18,2023-02,Saturday,16
USER_0317,2023-01-03 14:34:20,电子产品,2294.88875,3,6641.0175,4.0,支付宝,2023-01-03,2023-01,Tuesday,14
USER_0567,2023-04-10 11:59:20,电子产品,2294.88875,4,6641.0175,3.0,支付宝,2023-04-10,2023-04,Monday,11
USER_0579,2023-03-12 10:00:57,电子产品,842.89,5,4214.45,2.0,支付宝,2023-03-12,2023-03,Sunday,10
USER_0160,2023-02-14 09:09:08,电子产品,2294.88875,5,6641.0175,5.0,微信支付,2023-02-14,2023-02,Tuesday,9
USER_0494,2023-02-24 18:13:38,电子产品,1778.25,5,6641.0175,2.0,微信支付,2023-02-24,2023-02,Friday,18
USER_0126,2023-01-08 16:19:47,运动户外,462.41,4,1849.64,4.0,支付宝,2023-01-08,2023-01,Sunday,16
USER_0367,2023-04-14 10:55:22,家居用品,473.29,5,2366.45,4.0,支付宝,2023-04-14,2023-04,Friday,10
USER_0347,2023-02-01 20:04:06,电子产品,2294.88875,1,2382.77,2.0,支付宝,2023-02-01,2023-02,Wednesday,20
USER_0535,2023-01-13 18:02:28,电子产品,2153.61,3,6460.83,4.0,微信支付,2023-01-13,2023-01,Friday,18
USER_0598,2023-01-29 20:53:28,运动户外,263.84,5,1319.2,3.0,微信支付,2023-01-29,2023-01,Sunday,20
USER_0358,2023-03-16 12:57:45,服装鞋帽,217.49,2,434.98,4.0,支付宝,2023-03-16,2023-03,Thursday,12
USER_0103,2023-02-02 16:31:54,食品饮料,180.56,3,541.68,5.0,微信支付,2023-02-02,2023-02,Thursday,16
USER_0589,2023-02-23 13:46:31,服装鞋帽,750.31,5,3751.55,5.0,银行卡,2023-02-23,2023-02,Thursday,13
USER_0401,2023-03-19 17:47:26,家居用品,249.96,2,499.92,1.0,支付宝,2023-03-19,2023-03,Sunday,17
USER_0549,2023-03-11 17:14:41,图书音像,57.97,1,57.97,4.0,支付宝,2023-03-11,2023-03,Saturday,17
USER_0053,2023-04-28 21:30:07,美妆护肤,178.53,3,535.59,2.0,支付宝,2023-04-28,2023-04,Friday,21
USER_0205,2023-04-25 12:18:49,服装鞋帽,312.38,4,1249.52,5.0,微信支付,2023-04-25,2023-04,Tuesday,12
USER_0208,2023-02-28 13:46:22,电子产品,676.61,3,2029.83,3.0,微信支付,2023-02-28,2023-02,Tuesday,13
USER_0066,2023-03-21 15:17:38,家居用品,74.46,4,297.84,3.0,支付宝,2023-03-21,2023-03,Tuesday,15
USER_0111,2023-02-26 17:02:29,食品饮料,76.89,4,307.56,4.0,支付宝,2023-02-26,2023-02,Sunday,17
USER_0443,2023-02-05 21:40:08,图书音像,52.0,4,1110.13,4.0,银行卡,2023-02-05,2023-02,Sunday,21
USER_0241,2023-01-26 13:13:15,运动户外,240.34,2,480.68,3.0,微信支付,2023-01-26,2023-01,Thursday,13
USER_0556,2023-03-03 17:14:08,图书音像,21.07,5,105.35,1.0,微信支付,2023-03-03,2023-03,Friday,17
USER_0375,2023-02-04 19:31:54,运动户外,954.28,2,1908.56,2.0,银行卡,2023-02-04,2023-02,Saturday,19
USER_0333,2023-04-15 14:46:15,电子产品,2294.88875,3,6641.0175,4.0,银行卡,2023-04-15,2023-04,Saturday,14
USER_0527,2023-01-14 15:04:51,美妆护肤,477.32,4,1909.28,4.0,支付宝,2023-01-14,2023-01,Saturday,15
USER_0309,2023-03-28 21:32:28,家居用品,925.89,3,2777.67,5.0,银行卡,2023-03-28,2023-03,Tuesday,21
USER_0282,2023-01-03 12:46:04,美妆护肤,295.44,1,1110.13,4.0,支付宝,2023-01-03,2023-01,Tuesday,12
USER_0156,2023-04-04 11:37:41,服装鞋帽,765.68,2,1531.36,5.0,支付宝,2023-04-04,2023-04,Tuesday,11
USER_0198,2023-01-17 20:49:30,服装鞋帽,183.1,2,366.2,3.0,微信支付,2023-01-17,2023-01,Tuesday,20
USER_0107,2023-02-12 19:32:57,电子产品,2294.88875,1,3720.11,4.0,银行卡,2023-02-12,2023-02,Sunday,19
USER_0257,2023-01-21 14:53:03,运动户外,1701.17,4,6641.0175,3.0,银行卡,2023-01-21,2023-01,Saturday,14
USER_0325,2023-01-29 19:24:15,食品饮料,53.38,1,53.38,4.0,支付宝,2023-01-29,2023-01,Sunday,19
USER_0240,2023-04-08 18:47:17,电子产品,2294.88875,3,6641.0175,4.0,支付宝,2023-04-08,2023-04,Saturday,18
USER_0132,2023-04-23 12:50:24,电子产品,2294.88875,1,3810.8,4.0,微信支付,2023-04-23,2023-04,Sunday,12
USER_0223,2023-03-24 10:48:05,电子产品,2294.88875,2,5555.38,3.0,支付宝,2023-03-24,2023-03,Friday,10
USER_0537,2023-03-22 13:32:22,家居用品,539.42,3,1618.26,5.0,支付宝,2023-03-22,2023-03,Wednesday,13
USER_0216,2023-04-21 21:43:54,家居用品,411.85,3,1235.55,3.0,支付宝,2023-04-21,2023-04,Friday,21
USER_0103,2023-03-12 16:41:50,家居用品,467.15,5,2335.75,2.0,支付宝,2023-03-12,2023-03,Sunday,16
USER_0352,2023-01-30 14:37:32,电子产品,2294.88875,4,6641.0175,4.0,支付宝,2023-01-30,2023-01,Monday,14
USER_0254,2023-01-01 16:02:13,服装鞋帽,594.32,3,1782.96,3.0,支付宝,2023-01-01,2023-01,Sunday,16
USER_0541,2023-04-09 10:39:47,服装鞋帽,677.84,1,677.84,4.0,微信支付,2023-04-09,2023-04,Sunday,10
